StudentID,OffClass,Grade,Course,Section,Teacher1,Teacher2,Period,Room
STUDENT1451,2Y0,10,PPF43Q2C,19,MCDERMOTT GREENE,,7,GYM2
STUDENT1451,2Y0,10,SPF43,2,PRYCE,,3,238
STUDENT1451,2Y0,10,ZLUNAUD,6,ZZ STAFF,,6,AUD
STUDENT1451,2Y0,10,ZQACSIGS,1,COLLAZO,,13,150
STUDENT1451,2Y0,10,ZQCTEDA,1,,,14,
STUDENT1451,2Y0,10,ZQGJUN24,1,,,14,
STUDENT1452,2Y0,10,AUFC3TA,2,VIZOSO,,8,B7
STUDENT1452,2Y0,10,BCF43T,36,ROSSI,,5,211
STUDENT1452,2Y0,10,EEFG7,7,WORTMAN,,9,124
STUDENT1452,2Y0,10,FSFCBU,7,TSAI C,,7,215
STUDENT1452,2Y0,10,HFF43UQX,3,MCNAMARA,,6,219
STUDENT1452,2Y0,10,MGF43,10,BANU,,10,203
STUDENT1452,2Y0,10,PPF43Q3C,12,BOCCUZZA M,,5,GYM3
STUDENT1452,2Y0,10,SCF43,3,BORLONGAN,,3,141
STUDENT1452,2Y0,10,ZLUN,4,ZZ STAFF,,4,CAFÉ
STUDENT1452,2Y0,10,ZQACSIGS,1,COLLAZO,,13,150
STUDENT1452,2Y0,10,ZQCTEDA,1,,,14,
STUDENT1452,2Y0,10,ZQGJUN24,1,,,14,
STUDENT1453,3S9,11,EEFGFUGJ,2,SHEIN,VISINTAINER,4,B6
STUDENT1453,3S9,11,FSFCBU,10,TAVAREZ,,9,225
STUDENT1453,3S9,11,HFF43,1,HERMAN,,3,221
STUDENT1453,3S9,11,MGF43QGF,6,WONG,WADHWA,5,207
STUDENT1453,3S9,11,PPF43Q5C,7,LEVITT,,6,GYM3
STUDENT1453,3S9,11,SDF43QQE,6,WILLIAMS,,10,341
STUDENT1453,3S9,11,SHFC9TM,4,SEIDMAN,,8,327
STUDENT1453,3S9,11,ZLUN,7,ZZ STAFF,,7,CAFÉ
STUDENT1453,3S9,11,ZQACSC,1,COLLAZO,,13,150
STUDENT1453,3S9,11,ZQCTESMM,1,,,14,
STUDENT1453,3S9,11,ZQGJUN23,1,,,14,
STUDENT1454,2G0,10,EEFG7,7,WORTMAN,,9,124
STUDENT1454,2G0,10,FSFCBU,1,TSAI C,,2,215
STUDENT1454,2G0,10,HFF43UQX,3,MCNAMARA,,6,219
STUDENT1454,2G0,10,MGF43,3,AMINOV,,4,105
STUDENT1454,2G0,10,MKFC3TC,6,PORCHETTA,,10,322
STUDENT1454,2G0,10,PPF43Q2C,12,BOCCUZZA M,,5,GYM3
STUDENT1454,2G0,10,SDF43QQE,4,COHEN I,,8,338
STUDENT1454,2G0,10,SPF43,4,MA,,3,247
STUDENT1454,2G0,10,UAF87Q3,3,BRIANKA,,5,B27
STUDENT1454,2G0,10,ZLUN,7,ZZ STAFF,,7,CAFÉ
STUDENT1454,2G0,10,ZQACSIGS,1,COLLAZO,,13,150
STUDENT1454,2G0,10,ZQCTECWD,1,,,14,
STUDENT1454,2G0,10,ZQGJUN24,1,,,14,
STUDENT1455,C39,11,AUFC7UAT,2,VIZOSO,,6,B7
STUDENT1455,C39,11,EEFGFUTJ,1,LOMBARDO,SHEIN,3,B6
STUDENT1455,C39,11,FMFCBU,3,LIN Y,,5,122
STUDENT1455,C39,11,HFF43QT,1,AMBROSE,LEE,4,330
STUDENT1455,C39,11,HFF43QT,1,AMBROSE,HERMEL,4,330
STUDENT1455,C39,11,MGF43QTF,10,WADHWA,WONG,10,207
STUDENT1455,C39,11,PPF43Q5C,11,CASORIA,,8,GYM3
STUDENT1455,C39,11,SPF43QT,3,RODGERS,NORWICH,7,229
STUDENT1455,C39,11,ZLUN,9,ZZ STAFF,,9,CAFÉ
STUDENT1455,C39,11,ZQACSIGS,1,COLLAZO,,13,150
STUDENT1455,C39,11,ZQCTEDA,1,,,14,
STUDENT1455,C39,11,ZQGJUN23,1,,,14,
STUDENT1456,1Z9,9,EEFGFUGF,1,BELINFANTI,DELOUGHY,4,125
STUDENT1456,1Z9,9,EEFGFUGJ,4,SHEIN,VISINTAINER,8,B6
STUDENT1456,1Z9,9,MGF43QGF,10,WONG,WADHWA,10,207
STUDENT1456,1Z9,9,PHF43Q3,10,VLANTIS,,9,149
STUDENT1456,1Z9,9,PPF43Q2C,21,MCDERMOTT GREENE,,9,GYM2
STUDENT1456,1Z9,9,PPF43Q5C,6,BISHOP,,6,GYM3
STUDENT1456,1Z9,9,SDF43QGE,2,ALVERIO,SANDHU,3,126
STUDENT1456,1Z9,9,SHFC9TM,3,DEMELO,,7,327
STUDENT1456,1Z9,9,ZLUN,5,ZZ STAFF,,5,CAFÉ
STUDENT1456,1Z9,9,ZQACSIGS,1,COLLAZO,,13,150
STUDENT1456,1Z9,9,ZQCTESMM,1,,,14,
STUDENT1456,1Z9,9,ZQGJUN22,1,,,14,
STUDENT1457,1S9,9,EEFGBQG,2,MATEO,GREENBERG,8,124
STUDENT1457,1S9,9,EEFGFUQF,2,DELOUGHY,,7,125
STUDENT1457,1S9,9,FSFC7,14,TORO,,9,331
STUDENT1457,1S9,9,HGF87QF,41,YAZDANFAR,,2,221
STUDENT1457,1S9,9,MRF43,8,TREUE,,6,207
STUDENT1457,1S9,9,PPF43Q5C,2,BOCCUZZA M,,4,GYM3
STUDENT1457,1S9,9,SDF43QGE,2,ALVERIO,SANDHU,3,126
STUDENT1457,1S9,9,ZLUN,5,ZZ STAFF,,5,CAFÉ
STUDENT1457,1S9,9,ZQACSC,1,COLLAZO,,13,150
STUDENT1457,1S9,9,ZQCTECWD,1,,,14,
STUDENT1457,1S9,9,ZQGJUN23,1,,,14,
STUDENT1458,1T1,9,AWF83,5,ASSEL,,10,222
STUDENT1458,1T1,9,EEFG3,13,AMBROSE,,9,123
STUDENT1458,1T1,9,FMFC3,3,HUANG,,6,121
STUDENT1458,1T1,9,HGF85QQD,11,KARPOWICH,,7,114
STUDENT1458,1T1,9,HGF86QQD,11,KARPOWICH DBL,,8,114
STUDENT1458,1T1,9,MEF43,2,COLUCCI,,3,103
STUDENT1458,1T1,9,PHF43Q3,2,VLANTIS,,2,149
STUDENT1458,1T1,9,PPF43Q2C,4,MCDERMOTT GREENE,,2,GYM2
STUDENT1458,1T1,9,SLF43,4,GAPPELBERG,,5,336
STUDENT1458,1T1,9,ZLUN,4,ZZ STAFF,,4,CAFÉ
STUDENT1458,1T1,9,ZQACSIGS,1,COLLAZO,,13,150
STUDENT1458,1T1,9,ZQCTEDA,1,,,14,
STUDENT1458,1T1,9,ZQGJUN25,1,,,14,
STUDENT1459,1C1,9,EEFG3,3,JEDRETIC,,3,246
STUDENT1459,1C1,9,FSFC7,7,CAMAS,,6,213
STUDENT1459,1C1,9,HGF85QQD,10,BARRETTA,,7,311
STUDENT1459,1C1,9,HGF86QQD,10,BARRETTA DBL,,8,311
STUDENT1459,1C1,9,MEF43,3,COLUCCI,,5,103
STUDENT1459,1C1,9,MKF43,1,JOSEPH,,2,106
STUDENT1459,1C1,9,PHF43Q3,9,DYCKMAN,,9,121
STUDENT1459,1C1,9,PPF43Q2C,21,MCDERMOTT GREENE,,9,GYM2
STUDENT1459,1C1,9,SLF43,8,GEORGAS,,10,338
STUDENT1459,1C1,9,ZLUN,4,ZZ STAFF,,4,CAFÉ
STUDENT1459,1C1,9,ZQACSIGS,1,COLLAZO,,13,150
STUDENT1459,1C1,9,ZQCTECWD,1,,,14,
STUDENT1459,1C1,9,ZQGJUN25,1,,,14,
STUDENT1460,3T9,11,EEFGBQF,40,SEGALL,,6,123
STUDENT1460,3T9,11,FMFCBU,1,LIN Y,,2,123
STUDENT1460,3T9,11,HUF43QF,40,MCNAMARA,,3,219
STUDENT1460,3T9,11,MGF43QFF,40,CHEN,,4,326
STUDENT1460,3T9,11,MKFC7UCT,4,PORCHETTA,,8,322
STUDENT1460,3T9,11,PPF43Q3C,17,DYCKMAN,,7,GYM3
STUDENT1460,3T9,11,SDF43QQE,5,GAPPELBERG,,9,336
STUDENT1460,3T9,11,UAF43Q2,5,LIGUORI,,7,B28
STUDENT1460,3T9,11,ZLUN,5,ZZ STAFF,,5,CAFÉ
STUDENT1460,3T9,11,ZQACSIGS,1,COLLAZO,,13,150
STUDENT1460,3T9,11,ZQCTECWD,1,,,14,
STUDENT1460,3T9,11,ZQELLCUR,1,,,13,****
STUDENT1460,3T9,11,ZQGJUN23,1,,,14,
STUDENT1461,4M8,12,BCF43T,32,DELOUGHY,,2,211
STUDENT1461,4M8,12,EEFGFUQV,1,FODERA,HERMEL,3,335
STUDENT1461,4M8,12,GMF11Q9,1,,,9,
STUDENT1461,4M8,12,MCF43UAX,1,TREUE,,4,207
STUDENT1461,4M8,12,MKFCBTC,2,CASTRO R,,5,322
STUDENT1461,4M8,12,PPF43Q3C,3,CORRADO,,2,GYM3
STUDENT1461,4M8,12,SPF85U1D,2,MA,,6,247
STUDENT1461,4M8,12,SPF86U1D,2,MA DBL,,7,247
STUDENT1461,4M8,12,ZLUN,8,ZZ STAFF,,8,CAFÉ
STUDENT1461,4M8,12,ZQACSAMU,1,COLLAZO,,13,150
STUDENT1461,4M8,12,ZQCTECWD,1,,,14,
STUDENT1461,4M8,12,ZQGJUN22,1,,,14,
STUDENT1462,V11,9,AWF83,3,VIZOSO,,7,B7
STUDENT1462,V11,9,EEFG3QG,6,BOCCUZZA J,DELSIGNORE,8,350
STUDENT1462,V11,9,FKFC3,1,SONG,,3,331
STUDENT1462,V11,9,HGF85QQD,13,NUWESRA,,9,114
STUDENT1462,V11,9,HGF86QQD,13,NUWESRA DBL,,10,114
STUDENT1462,V11,9,MRF43QT,2,TIMPONE,LEMOS,4,104
STUDENT1462,V11,9,PHF43Q3,1,KASSIMIS,,2,111
STUDENT1462,V11,9,PPF43Q2C,2,COGLIATI,,2,GYM3
STUDENT1462,V11,9,SCF43QT,2,SANDHU,MUSICH,5,346
STUDENT1462,V11,9,ZLUN,6,ZZ STAFF,,6,CAFÉ
STUDENT1462,V11,9,ZQACSIGS,1,COLLAZO,,13,150
STUDENT1462,V11,9,ZQCTEDA,1,,,14,
STUDENT1462,V11,9,ZQGJUN25,1,,,14,
STUDENT1463,1C1,9,EEFG3QH,2,WALDMAN,,6,347
STUDENT1463,1C1,9,FSFC7,10,JASIENOWSKI,,7,213
STUDENT1463,1C1,9,HGF85XHD,1,MUNISTERI,,2,228
STUDENT1463,1C1,9,HGF86XHD,1,MUNISTERI DBL,,3,228
STUDENT1463,1C1,9,HQF43QH,2,BONKOWSKI,,5,315
STUDENT1463,1C1,9,MRF43,5,SCHWARTZ S,,4,323
STUDENT1463,1C1,9,PPF43Q3C,20,BOCCUZZA M,,9,GYM3
STUDENT1463,1C1,9,SCF43,14,MUSICH,,10,141
STUDENT1463,1C1,9,UAF43Q2,6,BRIANKA,,9,B27
STUDENT1463,1C1,9,ZLUN,8,ZZ STAFF,,8,CAFÉ
STUDENT1463,1C1,9,ZQACSIGS,1,COLLAZO,,13,150
STUDENT1463,1C1,9,ZQCTEHHR,1,,,14,
STUDENT1463,1C1,9,ZQGJUN25,1,,,14,
STUDENT1464,4C8,12,AWF87U,1,ASSEL,,6,222
STUDENT1464,4C8,12,GMF11Q8,1,,,8,
STUDENT1464,4C8,12,GQF11QU2,2,,,2,LIB
STUDENT1464,4C8,12,MCF85UBD,1,BANU,,4,203
STUDENT1464,4C8,12,MCF86UBD,1,BANU DBL,,5,203
STUDENT1464,4C8,12,MKF21U,1,PORCHETTA,,2,108
STUDENT1464,4C8,12,PGF43Q3C,2,BISHOP,,3,GYM1
STUDENT1464,4C8,12,PPF43Q2C,6,BOCCUZZA M,,3,GYM3
STUDENT1464,4C8,12,ZLUN,7,ZZ STAFF,,7,CAFÉ
STUDENT1464,4C8,12,ZQACSIGS,1,COLLAZO,,13,150
STUDENT1464,4C8,12,ZQCTEDA,1,,,14,
STUDENT1464,4C8,12,ZQGJUN22,1,,,14,
STUDENT1465,2Y0,10,AUFC3TA,3,DEJEAN,,9,204
STUDENT1465,2Y0,10,EEFGFQF,40,SEGALL,HERMEL,5,123
STUDENT1465,2Y0,10,FMFC7,5,HUANG,,8,116
STUDENT1465,2Y0,10,GQF11QU,7,,,7,LIB
STUDENT1465,2Y0,10,HGF87QF,41,YAZDANFAR,,2,221
STUDENT1465,2Y0,10,MRF43QFF,40,CHEN,,3,326
STUDENT1465,2Y0,10,PPF43Q5C,8,KASSIMIS,,6,GYM2
STUDENT1465,2Y0,10,SCF83QFF,41,HUDSON,,10,138
STUDENT1465,2Y0,10,ZLUN,4,ZZ STAFF,,4,CAFÉ
STUDENT1465,2Y0,10,ZQACSIGS,1,COLLAZO,,13,150
STUDENT1465,2Y0,10,ZQCTEDA,1,,,14,
STUDENT1465,2Y0,10,ZQELLCUR,1,,,13,****
STUDENT1465,2Y0,10,ZQGJUN24,1,,,14,
STUDENT1466,3Y8,11,BCF43T,36,ROSSI,,5,211
STUDENT1466,3Y8,11,EEFGFQF,41,SEGALL,HERMEL,8,336
STUDENT1466,3Y8,11,MGF43,10,BANU,,10,203
STUDENT1466,3Y8,11,PPF43Q3C,15,MCDERMOTT GREENE,,5,GYM2
STUDENT1466,3Y8,11,SDF43QQE,2,COHEN I,,4,336
STUDENT1466,3Y8,11,SHF81,3,GLICKMAN,,9,231
STUDENT1466,3Y8,11,ULF41QQD,1,COHEN A,,2,B39
STUDENT1466,3Y8,11,ULF42QQD,1,COHEN A DBL,,3,B39
STUDENT1466,3Y8,11,ULFC3TP,2,GUNDERSEN,,7,B30
STUDENT1466,3Y8,11,ZLUN,6,ZZ STAFF,,6,CAFÉ
STUDENT1466,3Y8,11,ZQACSC,1,COLLAZO,,13,150
STUDENT1466,3Y8,11,ZQCTEMPP,1,,,14,
STUDENT1466,3Y8,11,ZQELLCUR,1,,,13,****
STUDENT1466,3Y8,11,ZQGJUN22,1,,,14,
STUDENT1467,3G9,11,BCF43T,22,DELOUGHY,,2,211
STUDENT1467,3G9,11,EEFGBX,5,WEISSMANN,,7,249
STUDENT1467,3G9,11,GMF11Q9,1,,,9,
STUDENT1467,3G9,11,HTF43UQX,1,KARPOWICH,,4,114
STUDENT1467,3G9,11,PPF43Q5C,12,KASSIMIS,,8,GYM2
STUDENT1467,3G9,11,SHF21UQH,1,SEIDMAN,,3,327
STUDENT1467,3G9,11,SHFC9TM,1,DEMELO,,5,327
STUDENT1467,3G9,11,UAF43Q2,1,BRIANKA,,2,B27
STUDENT1467,3G9,11,ZLUN,6,ZZ STAFF,,6,CAFÉ
STUDENT1467,3G9,11,ZQACSIGS,1,COLLAZO,,13,150
STUDENT1467,3G9,11,ZQCTESMM,1,,,14,
STUDENT1467,3G9,11,ZQGJUN22,1,,,14,
STUDENT1468,1P1,9,EEFG3,1,SERPE,,2,126
STUDENT1468,1P1,9,FSFC7,2,CAMAS,,3,333
STUDENT1468,1P1,9,HGF85QQD,10,BARRETTA,,7,311
STUDENT1468,1P1,9,HGF86QQD,10,BARRETTA DBL,,8,311
STUDENT1468,1P1,9,MEF43QG,6,SCHWARTZ S,TIMPONE,10,103
STUDENT1468,1P1,9,PHF43Q2,6,CASORIA,,5,111
STUDENT1468,1P1,9,PPF43Q3C,13,COGLIATI,,5,GYM3
STUDENT1468,1P1,9,SHF81,2,GLICKMAN,,6,231
STUDENT1468,1P1,9,SLF43QG,5,BAN,ANDERSON CAMPBELL,9,334B
STUDENT1468,1P1,9,ZLUN,4,ZZ STAFF,,4,CAFÉ
STUDENT1468,1P1,9,ZQACSIGS,1,COLLAZO,,13,150
STUDENT1468,1P1,9,ZQCTESMM,1,,,14,
STUDENT1468,1P1,9,ZQGJUN25,1,,,14,
STUDENT1469,HOM,9,ZQACSIGS,1,COLLAZO,,13,150
STUDENT1469,HOM,9,ZQCTESMM,1,,,14,
STUDENT1469,HOM,9,ZQGJUN24,1,,,14,
STUDENT1469,HOM,9,ZQHOMEIN,1,MORRISON ZQ,,3,128
STUDENT1470,1G1,9,EEFG3,14,BELINFANTI,,10,349
STUDENT1470,1G1,9,FSFC7,11,TORO,,7,331
STUDENT1470,1G1,9,HGF85QQD,4,BARRETTA,,4,311
STUDENT1470,1G1,9,HGF86QQD,4,BARRETTA DBL,,5,311
STUDENT1470,1G1,9,MKF43,5,MARGOLIN,,9,106
STUDENT1470,1G1,9,MRF43,11,TREUE,,8,205
STUDENT1470,1G1,9,PHF43Q3,3,LEVITT,,3,113
STUDENT1470,1G1,9,PPF43Q2C,8,DYCKMAN,,3,GYM3
STUDENT1470,1G1,9,SCF43,2,SULTANA,,2,334B
STUDENT1470,1G1,9,ZLUN,6,ZZ STAFF,,6,CAFÉ
STUDENT1470,1G1,9,ZQACSIGS,1,COLLAZO,,13,150
STUDENT1470,1G1,9,ZQCTECWD,1,,,14,
STUDENT1470,1G1,9,ZQGJUN25,1,,,14,
STUDENT1471,3G9,11,EEFGB,2,WALDMAN,,3,346
STUDENT1471,3G9,11,EEFGBX,6,VALENTE,,9,348
STUDENT1471,3G9,11,FFFCBUCX,1,LAWRENCE,,5,333
STUDENT1471,3G9,11,HFF43UQX,3,MCNAMARA,,6,219
STUDENT1471,3G9,11,MPF43UQJ,2,BUKALOV,,4,325
STUDENT1471,3G9,11,PPF43Q2C,22,BOCCUZZA M,,10,GYM2
STUDENT1471,3G9,11,PPF43Q3C,23,SCHARF,,10,GYM3
STUDENT1471,3G9,11,SDF83UVT,3,YARDEN,,8,332
STUDENT1471,3G9,11,ZLUN,7,ZZ STAFF,,7,CAFÉ
STUDENT1471,3G9,11,ZQACSAMU,1,COLLAZO,,13,150
STUDENT1471,3G9,11,ZQCTEERT,1,,,14,
STUDENT1471,3G9,11,ZQGJUN22,1,,,14,
STUDENT1472,1G1,9,AWF83,2,ASSEL,,4,222
STUDENT1472,1G1,9,EEFG3,13,AMBROSE,,9,123
STUDENT1472,1G1,9,FJFC3,2,SAKAI,,8,122
STUDENT1472,1G1,9,HGF85QGD,1,SKODT NIELSEN,STEELE,2,226
STUDENT1472,1G1,9,HGF86QGD,1,SKODT NIELSEN DBL,,3,226
STUDENT1472,1G1,9,MRF43,7,ENG,,5,208
STUDENT1472,1G1,9,PHF43Q2,7,COGLIATI,,7,122
STUDENT1472,1G1,9,PPF43Q3C,18,KASSIMIS,,7,GYM2
STUDENT1472,1G1,9,SLF43QG,7,GAPPELBERG,SANDHU,10,336
STUDENT1472,1G1,9,ZLUN,6,ZZ STAFF,,6,CAFÉ
STUDENT1472,1G1,9,ZQACSIGS,1,COLLAZO,,13,150
STUDENT1472,1G1,9,ZQCTEDA,1,,,14,
STUDENT1472,1G1,9,ZQGJUN25,1,,,14,
STUDENT1473,2D0,10,EEFG7,1,BOCCUZZA J,,2,350
STUDENT1473,2D0,10,FFFC7,1,LAWRENCE,,6,333
STUDENT1473,2D0,10,HFF43UQX,5,YUNAKOV,,8,315
STUDENT1473,2D0,10,MGF43,7,AMINOV,,7,105
STUDENT1473,2D0,10,MKFC3TC,5,JOSEPH,,9,108
STUDENT1473,2D0,10,PPF43Q2C,12,BOCCUZZA M,,5,GYM3
STUDENT1473,2D0,10,SCF43,3,BORLONGAN,,3,141
STUDENT1473,2D0,10,UAF43Q3,3,BRIANKA,,5,B27
STUDENT1473,2D0,10,ZLUNAUD,4,ZZ STAFF,,4,AUD
STUDENT1473,2D0,10,ZQACSIGS,1,COLLAZO,,13,150
STUDENT1473,2D0,10,ZQCTECWD,1,,,14,
STUDENT1473,2D0,10,ZQGJUN24,1,,,14,
STUDENT1474,3G9,11,EEFGB,3,SERPE,,9,126
STUDENT1474,3G9,11,FSFCBU,3,TSAI C,,3,215
STUDENT1474,3G9,11,HFF43UQX,1,MCNAMARA,,4,219
STUDENT1474,3G9,11,MKFC7UCT,3,PORCHETTA,,6,322
STUDENT1474,3G9,11,MPF43UQJ,6,BUKALOV,,7,325
STUDENT1474,3G9,11,PPF43Q5C,13,LEVITT,,8,GYM3
STUDENT1474,3G9,11,SHF21U2C,1,NANDKUMAR,,2,125
STUDENT1474,3G9,11,SRF21U3,1,MARCHESE,,2,125
STUDENT1474,3G9,11,ZLUN,5,ZZ STAFF,,5,CAFÉ
STUDENT1474,3G9,11,ZQACSIGS,1,COLLAZO,,13,150
STUDENT1474,3G9,11,ZQCTECWD,1,,,14,
STUDENT1474,3G9,11,ZQGJUN23,1,,,14,
STUDENT1475,G19,9,EEFG7QT,3,LOMBARDO,VALENTE,5,348
STUDENT1475,G19,9,EEFGFUTF,1,DELOUGHY,BELINFANTI,4,125
STUDENT1475,G19,9,FSFC3,1,TIZOL,,2,214
STUDENT1475,G19,9,MEF87QT,4,CROWLEY,COLUCCI,7,324
STUDENT1475,G19,9,PPF43Q5C,8,KASSIMIS,,6,GYM2
STUDENT1475,G19,9,SDF43QTE,2,SANDHU,PRINTZ,3,126
STUDENT1475,G19,9,ULFC7UPT,3,COHEN A,,8,B30
STUDENT1475,G19,9,ZLUN,9,ZZ STAFF,,9,CAFÉ
STUDENT1475,G19,9,ZQACSC,1,COLLAZO,,13,150
STUDENT1475,G19,9,ZQCTEMPP,1,,,14,
STUDENT1475,G19,9,ZQGJUN23,1,,,14,
STUDENT1476,3G9,11,EEFGFUQF,3,DELOUGHY,,9,125
STUDENT1476,3G9,11,MKF43QQF,2,ARCHETTI,HERMEL,6,108
STUDENT1476,3G9,11,PGF43Q2C,2,BISHOP,,3,GYM1
STUDENT1476,3G9,11,PPF43Q3C,10,MCDERMOTT GREENE,,3,GYM2
STUDENT1476,3G9,11,SDF43QQE,2,COHEN I,,4,336
STUDENT1476,3G9,11,SHF85,2,BOCCUZZA M,,8,149
STUDENT1476,3G9,11,SHFC9TM,3,DEMELO,,7,327
STUDENT1476,3G9,11,UEFG3,1,WANG,,2,B28
STUDENT1476,3G9,11,ZLUN,5,ZZ STAFF,,5,CAFÉ
STUDENT1476,3G9,11,ZQACSIGS,1,COLLAZO,,13,150
STUDENT1476,3G9,11,ZQCTESMM,1,,,14,
STUDENT1476,3G9,11,ZQGJUN23,1,,,14,
STUDENT1477,2F0,10,EEFG7QH,2,RIVERA,,8,347
STUDENT1477,2F0,10,FSFC7,7,CAMAS,,6,213
STUDENT1477,2F0,10,HQFC3TH,2,MARK,,7,313
STUDENT1477,2F0,10,HUF43QG,2,QUAN,MAGGIOTTA,4,313
STUDENT1477,2F0,10,MGF43,2,AMINOV,,3,105
STUDENT1477,2F0,10,PPF43Q2C,1,BISHOP,,2,GYM2
STUDENT1477,2F0,10,SCF43,6,SULTANA,,5,334A
STUDENT1477,2F0,10,UAF43Q3,1,BRIANKA,,2,B27
STUDENT1477,2F0,10,ZLUN,9,ZZ STAFF,,9,CAFÉ
STUDENT1477,2F0,10,ZQACSIGS,1,COLLAZO,,13,150
STUDENT1477,2F0,10,ZQCTEHHR,1,,,14,
STUDENT1477,2F0,10,ZQGJUN24,1,,,14,
STUDENT1478,3G9,11,EEFGFUQF,2,DELOUGHY,,7,125
STUDENT1478,3G9,11,EEFGFUQV,2,FODERA,HERMEL,6,335
STUDENT1478,3G9,11,FSFC7,15,CAMAS,,9,333
STUDENT1478,3G9,11,GQF11QU3,10,,,10,LIB
STUDENT1478,3G9,11,MKFC7UCT,2,PORCHETTA,,4,106
STUDENT1478,3G9,11,MRF43QGF,1,HARITOS,ORTIZO,2,107
STUDENT1478,3G9,11,PGF43Q2C,6,DYCKMAN,,10,GYM1
STUDENT1478,3G9,11,SHF21UQT,1,WEISSMANN,,3,249
STUDENT1478,3G9,11,UAF43Q2,3,BRIANKA,,5,B27
STUDENT1478,3G9,11,UAF43Q3,3,BRIANKA,,5,B27
STUDENT1478,3G9,11,ZLUN,8,ZZ STAFF,,8,CAFÉ
STUDENT1478,3G9,11,ZQACSIGS,1,COLLAZO,,13,150
STUDENT1478,3G9,11,ZQCTECWD,1,,,14,
STUDENT1478,3G9,11,ZQGJUN23,1,,,14,
STUDENT1479,1P1,9,EEFG3,5,JEDRETIC,,4,246
STUDENT1479,1P1,9,FSFC7,2,CAMAS,,3,333
STUDENT1479,1P1,9,HGF85QGD,8,LIN C,MAGGIOTTA,9,313
STUDENT1479,1P1,9,HGF86QGD,8,LIN C DBL,,10,313
STUDENT1479,1P1,9,MRF43,2,BELFI,,2,208
STUDENT1479,1P1,9,PGF43Q3C,3,CORRADO,,5,GYM1
STUDENT1479,1P1,9,PHF43Q2,5,VLANTIS,,5,149
STUDENT1479,1P1,9,SCF43,9,MUSICH,,7,330
STUDENT1479,1P1,9,UEFG3,3,WANG,,8,B28
STUDENT1479,1P1,9,ZLUN,6,ZZ STAFF,,6,CAFÉ
STUDENT1479,1P1,9,ZQACSIGS,1,COLLAZO,,13,150
STUDENT1479,1P1,9,ZQCTEMPP,1,,,14,
STUDENT1479,1P1,9,ZQGJUN25,1,,,14,
STUDENT1480,2Z0,10,EEFG7QH,3,RIVERA,,10,347
STUDENT1480,2Z0,10,FSFC7,3,TORO,,3,213
STUDENT1480,2Z0,10,HFF43UQX,1,MCNAMARA,,4,219
STUDENT1480,2Z0,10,HQFC3TH,3,MARK,,9,315
STUDENT1480,2Z0,10,MGF43,8,AMINOV,,8,105
STUDENT1480,2Z0,10,PPF43Q2C,16,CORRADO,,7,GYM3
STUDENT1480,2Z0,10,SPF43,5,PRYCE,,5,214
STUDENT1480,2Z0,10,UAF43Q3,4,BRIANKA,,7,B27
STUDENT1480,2Z0,10,ZLUN,6,ZZ STAFF,,6,CAFÉ
STUDENT1480,2Z0,10,ZQACSIGS,1,COLLAZO,,13,150
STUDENT1480,2Z0,10,ZQCTEHHR,1,,,14,
STUDENT1480,2Z0,10,ZQGJUN24,1,,,14,
STUDENT1481,2F0,10,EEFG7QH,2,RIVERA,,8,347
STUDENT1481,2F0,10,FSFCBU,1,TSAI C,,2,215
STUDENT1481,2F0,10,HQFC3TH,3,MARK,,9,315
STUDENT1481,2F0,10,HUF43X,3,DEEGAN,,4,223
STUDENT1481,2F0,10,MGF43,2,AMINOV,,3,105
STUDENT1481,2F0,10,PPF43Q3C,13,COGLIATI,,5,GYM3
STUDENT1481,2F0,10,SCF43,10,GANDJIAN,,7,238
STUDENT1481,2F0,10,UAF43Q2,3,BRIANKA,,5,B27
STUDENT1481,2F0,10,ZLUN,6,ZZ STAFF,,6,CAFÉ
STUDENT1481,2F0,10,ZQACSIGS,1,COLLAZO,,13,150
STUDENT1481,2F0,10,ZQCTEHHR,1,,,14,
STUDENT1481,2F0,10,ZQGJUN24,1,,,14,
STUDENT1482,2D0,10,EEFG7,6,AMBROSE,,8,123
STUDENT1482,2D0,10,FSFCBU,6,TAVAREZ,,6,214
STUDENT1482,2D0,10,HUF43X,3,DEEGAN,,4,223
STUDENT1482,2D0,10,MKFC3TC,6,PORCHETTA,,10,322
STUDENT1482,2D0,10,MRF43,3,SCHWARTZ S,,3,323
STUDENT1482,2D0,10,PPF43Q2C,18,KASSIMIS,,7,GYM2
STUDENT1482,2D0,10,SCF43,13,HUDSON,,9,138
STUDENT1482,2D0,10,UAF43Q3,5,LIGUORI,,7,B28
STUDENT1482,2D0,10,ZLUNAUD,5,ZZ STAFF,,5,AUD
STUDENT1482,2D0,10,ZQACSIGS,1,COLLAZO,,13,150
STUDENT1482,2D0,10,ZQCTECWD,1,,,14,
STUDENT1482,2D0,10,ZQGJUN24,1,,,14,
STUDENT1483,3G9,11,EEFGFUGF,1,BELINFANTI,DELOUGHY,4,125
STUDENT1483,3G9,11,EEFGFUGJ,5,SHEIN,LOMBARDO,9,B6
STUDENT1483,3G9,11,FSFCBU,3,TSAI C,,3,215
STUDENT1483,3G9,11,MGF43,6,BANU,,6,203
STUDENT1483,3G9,11,PPF43Q5C,11,CASORIA,,8,GYM3
STUDENT1483,3G9,11,SPF43,7,MA,,5,247
